,educ,inc,age,happiness,health,months_abroad,pref_party
22,3.1568180720037975,1286.5702364127696,48.54284567423616,7.566082042149642,4.032307763468974,3.3838390737226813,4.0051425799998945
23,2.6207725593540734,2458.970774862204,47.150687149185096,8.301225634704146,4.075885101587987,-59.76498258109832,6.6367338921027335
24,3.6876074934945855,-72.47136338045698,63.73916170351981,7.223187031808452,2.6017059617127205,-3.171389050282226,5.552504824126848
25,3.2880583114184585,845.0622322989872,68.08166110793269,8.33168930693434,3.791445174298971,-10.957617527306446,6.8477240646447015
26,4.393809379763334,2919.6425341030917,49.52832739338031,8.45062544794898,4.039640395417047,38.15563042458004,4.0017751882230455
27,3.4030213567343677,2107.2063169726607,28.610480305387235,10.254868965048123,4.032418281932295,-23.342295412514876,2.491470562067203
28,4.056594109438628,2267.7321292402144,40.87497172028698,8.87402391765081,5.359506400048919,28.42598058451605,2.290182935254021
29,1.791851944030304,2691.8946012688148,47.54781002199126,9.344606199620767,3.368927258670552,87.37105151882085,6.379083770610988
30,1.7343383427996208,848.9136262794295,60.59866103294088,3.839146987163768,3.5950803382705003,18.10529120224815,6.679459358182184
31,3.9462045488771684,136.60669409397474,33.31233323584428,7.775836887123831,3.2995734051069685,9.630834451977641,5.130465658543642
32,3.2981575534256873,654.6095992020496,45.908742550394095,7.1197350777643775,2.407570270428147,-41.478565941906865,11.175765684211393
33,1.9591806712215158,1334.8528453334413,50.62319197574696,6.048914941760046,3.7129659258030348,-35.17999526066171,2.639306509075192
34,4.939239119649135,-504.57302543875585,22.925586149381914,6.588440911300923,3.170480112811056,-47.01296700953135,4.9615362605192335
35,2.360772941053311,536.5579821545921,45.27149327251432,5.413433148395617,3.244002557572372,-26.970868182105047,6.47106142707993
36,3.587615856439727,1466.0797752115313,42.25672451072474,7.1006168054954415,3.0924323830484055,95.42503890751229,5.24934136869619
37,3.5613556703740503,1428.679928855865,42.266117095991945,11.067049103145196,5.144667758914747,2.7965058650048107,2.3891091225578522
38,3.203128251955835,3591.0758461466335,37.30782067549123,8.095087431345327,4.666745419449614,-50.46119352332552,4.907518492172774
39,1.5557378677517961,2110.7788056545887,85.12933337524993,4.5544087927247086,4.516989966371559,58.22224469002836,5.850850216944543
40,1.6461811926734216,320.2468204358902,46.31930910296361,6.09810390591503,4.425134800986731,-11.994777113795987,3.4452917979827804
41,2.9653380251613224,2431.601571346777,69.16998674142154,6.636991494110957,3.3454209132302153,36.93730666204769,5.741059466378999
42,5.9817264274155555,2942.6858253063397,45.591674138404784,8.759674463401444,2.572369904414608,24.622684318373985,3.9266773510797734
43,4.300573685661209,1059.6461254100755,34.9786723604747,6.657369199894581,3.1689793003136044,-6.444977333580471,3.7990320571386214
44,4.460897519566902,2772.0680696426625,37.39793155928137,9.694446481763086,5.679893208766088,43.45697832407879,2.711541717748494
45,2.1104758047007603,29.98400189135191,51.98137307171348,6.9681662119040455,2.3058182750078053,-33.716002939520536,5.45023423893259
46,2.883546239485862,2727.6487272208933,40.409616335530416,5.765830573832933,2.549204859507439,-81.41294888253405,9.477274094201174
47,3.9636064295660085,1612.846363966074,59.75725702804959,8.20353565981824,2.3217384485605326,83.41238054361978,3.6070588182070455
48,3.0429374965706826,694.3089409787476,61.64813147845215,7.326844165467534,2.893598865887009,47.87776706175015,6.102431006336555
49,3.7844906822529434,1260.2634643346312,42.512778280434425,7.042029980635283,1.2879763172715437,-9.784719885560179,3.307844473210228
50,2.412082962952869,1376.7050919014566,58.366779054096,7.26292016992849,2.235953525900401,-3.9068304978728,2.393527099740946
51,3.9117222139093393,1549.3415146172179,40.97583655163343,7.728127405678103,3.722325241980981,62.25715745283013,6.897815638290467
52,2.70953595976945,1466.145792297412,44.021514514133145,9.512516649409811,5.535653337040173,-45.429387170860494,3.257141392602867
53,1.9289613307489637,-814.2714572620998,35.95062938817969,4.804978284181233,2.885664489266805,-26.977203181235954,8.943464930131942
54,4.426005459314159,2625.3862242159903,61.13071757459188,9.388470774959071,5.476696309504378,21.51667510034034,2.0992739088158814
55,3.3986127715012127,2536.6863584771763,37.221561892813426,7.298981569897453,4.257965266570767,-54.05012167006191,5.420616552464249
56,2.3671304643195743,979.9780815194558,54.363263133377274,6.744784532627159,4.015296840472301,67.21034335714748,2.9282717075168003
57,2.8475674724200823,2712.6785859901584,40.43300662600849,7.647449558120497,4.691979255672976,-45.71455509067735,4.229674941682592
58,3.9431977503231925,-190.676777159209,27.722293913020057,7.710289309004921,3.7143363180569477,47.06075249965309,4.770222596169024
59,2.6739795338305656,2058.836784596927,57.89617734264698,6.4728688545640924,3.8871493187660473,42.326451707772904,5.962161893464009
60,2.6008838237877114,355.9418291892414,67.72895801557483,9.410055381630881,4.022368653345685,42.73234231186207,1.1768093552679213
61,2.7223174146325775,646.4067542785035,86.94857764370235,3.789084394261317,1.3400019654605742,-21.47463629390192,3.7440753938542004
62,2.1159029796201905,-1526.9109951296423,65.35161215430611,7.7458635965244245,4.4713228488601375,44.538284795198734,4.191343107156202
63,1.54467381704018,1220.9913476583974,68.41953499592489,5.588153269547906,3.2321619708028275,31.684622516957358,5.608761221552356
64,1.983631126541945,364.6364437814668,47.979119265272615,6.062685246452529,3.078515253522602,47.81030974942928,12.778591473430208
65,2.9622371544726027,1349.6960258656086,41.65736698118981,7.567636846814933,3.889668731081479,-32.97143801666978,4.287188540432305
66,3.41811715790819,983.6354762070993,33.11474891936035,5.881134531907208,3.9511174625849455,32.79747945606203,8.002277462677103
67,3.1616353827609442,2392.5461604091306,51.330965894290955,5.724415847906377,3.9954892673290385,32.27999434653035,7.279150925765381
68,3.7634016402945485,3402.1146552940154,36.430235560581416,9.085557741209197,3.7611491243356316,47.90069614415532,1.785121746272163
69,1.1540371306343045,1024.5311669766202,52.023944162503625,5.508512460853996,1.314191591538524,141.63174239659946,7.417262660995915
70,2.9843349239290697,1525.650770479396,39.87848680205278,6.099126232912973,4.202981642083316,98.75491835042027,5.908578070743786
71,2.803658955481661,2430.4028801280647,60.567748237186535,7.234474440748922,4.1247228509296505,-16.955568848098146,3.4892719056662136
72,3.823708247781104,3448.6426168972603,44.980525693969255,8.639473014553756,3.45190199566867,4.400778556872364,2.678910694732484
73,4.054409103786101,1598.5667674770373,46.39397763882077,6.298937303785414,4.976484069291972,16.4393347068701,1.8539069444625094
74,3.3260369802788556,690.5050763230565,34.182612317130705,8.98315471385466,3.1167741303259064,-5.437151212726324,3.242546869170644
75,3.0205447633271314,2863.7750316047704,67.78672430559222,8.341060449748532,3.6592205630610306,11.083731492818023,8.011518139860744
76,3.1848199522489185,2065.6248767040443,68.75706065456546,8.467309835116588,3.224954400294816,79.80840423763591,6.750409541712457
77,3.597137403269508,1488.7174617043586,37.41848267930753,6.671366375391556,3.1049909682679138,64.75116722672877,1.712734343939732
78,2.0758019626111137,1043.3701474280015,54.44167539550049,4.406966596269377,3.1336702632005875,-28.745139452579384,8.902391242940018
79,3.671353277661827,789.5566487909599,63.71614722141703,7.852890120295059,4.323295102388615,9.77973186074022,7.1223071735984895
80,3.744682662773034,3037.8547413195865,48.08545979836645,5.370482173591435,3.507663298249048,9.030983126630721,5.361786725658358
81,2.5232306050614395,1205.9454850768973,55.376694959894984,6.733491235634869,2.6861566762296576,-40.793485909118445,4.160800322171689
82,2.7457469275825663,1580.7781542565272,53.69358433148838,7.700587385094671,3.9731515376572717,16.546786017118066,3.8102099399792273
83,2.5183600108321142,2105.6222101425606,51.791898416067916,8.420104697085206,2.9151723463680184,23.25352865094725,2.5743819041787335
84,5.710539549390242,829.9070268380543,43.47285785305719,6.851917577197408,4.269848828395779,11.87495980904341,-0.9700272211698939
85,3.5711935098268737,158.43562073106068,23.554403748098775,7.951759196224016,5.754271321065741,-8.54607828726682,2.691852398537526
86,3.977783341205027,290.02428487389056,56.802792462937944,8.059759654359887,4.416110303428206,41.59483506015572,5.462672664815697
87,5.469896253678945,2860.325015303182,52.699522764857946,9.380413792493083,4.488340711850194,41.7457365079248,6.759319700224214
88,4.517179826915751,2826.7258018143675,38.894522127923324,9.291643647342976,5.713276203136326,-48.161779413771654,3.809011878569731
89,4.411297552770056,2174.935306474712,5.492145213958217,7.243905739365051,4.3911386838923345,-10.08640091374983,3.057260141785161
90,3.672875240085636,1960.1152125967071,61.04754838737393,5.289756871065348,2.5095410349556215,78.55759245790615,-1.8283911645645432
91,4.594930764639157,1973.8981623925986,38.01094505487916,5.934930068936186,2.8239218441143517,-32.87438471845978,5.249934473277651
92,4.126288995029526,2933.569808916406,58.6481087916814,9.07908239534196,4.977202908027903,35.049020071702756,1.1418406013319613
93,3.8081692492320824,2049.2748929820864,62.30449374536813,7.68410459155185,4.07569445334914,-22.474015773739115,-0.7969916079211341
94,2.1951288927450117,2600.3022167147,66.9503503238735,8.207087158870529,3.1648110032664025,-39.957361271265626,8.150382308563186
95,2.9610490823628126,666.2108656141156,70.4128027931981,9.659271317965683,2.957687542701521,88.76366490559518,4.815883184115336
96,2.657669965534756,85.48258520889544,47.276027278623516,6.459754971386685,4.820073177451553,16.407661373599804,5.484795404417081
97,2.4557660227192954,471.47849698358004,55.90511554336289,6.933450265140374,3.283756577613203,-10.469393488189986,4.7014756274504705
98,3.6859670886342406,1199.491194390966,19.103478835811302,6.5375795268084085,4.101927553346808,61.37163255015227,7.387193666321951
99,2.183322423451542,-852.2597655370132,50.86191803330825,6.503611109732081,4.491258717675994,65.06584127258945,2.8142279363153664
100,2.1993267600604964,1641.1005119780505,51.5041057066198,6.662958941546654,3.483723776355956,-98.00268550472515,1.4911444356085548
101,6.220467327004638,2812.1316441006047,60.18552733395853,7.730750657425504,3.3303527439890566,-18.324551935304164,3.5474903543942418
102,5.7834711304391515,2733.702460947593,47.68535086816701,6.699310958218964,3.5527426447830317,36.05028091752109,2.8718188782531398
103,3.2695645076742688,-424.9088518556555,42.59898150158492,9.804419658103997,2.533992554767395,85.3096516923593,2.753183734752762
104,2.9755290905645504,-573.3159459690128,39.0849266781829,7.723737214946923,4.388274276492584,-24.401046114737394,-0.5748447538976693
105,3.1403891594872837,3503.323756164282,69.549750302687,9.335749128908297,3.5866599926671032,-98.63603220551731,-0.5169827181176379
106,8.946806273952603,4168.265964047487,59.74530571351531,9.027452388627434,3.54593960735208,19.266683172600203,0.29405932775311605
107,3.913092045750662,1130.7621880340535,47.343334465523526,6.228310557928405,3.0875437283387095,6.666236089368831,2.0759997031309414
108,2.7176263727901953,412.43686998075054,50.8620300560229,7.3817419069193155,3.861946161700894,-14.350021147000103,2.5533577612038467
109,5.1686526096071805,2746.076205438221,54.71703915387533,7.183570553488385,3.754803959823355,30.05753887087482,-0.2390881495900592
110,2.398740961850829,-1184.7395217276776,43.4719010866547,7.901713267603747,3.5148400423484274,57.268768770747826,1.7800138221815094
111,4.13857537027321,2432.5313239909647,54.05392150581198,12.161130423726043,4.532709939634353,6.2385538080325205,2.3676888915047885
112,3.516696664870805,600.7143399276501,35.397310354445565,8.657595224437866,5.896688068408384,-12.885419151943257,3.348719527268521
113,2.6369548753987266,1088.6463782214707,83.83721501302702,8.048432418342683,3.708128587851043,60.25760671082355,3.4455528472546773
114,3.061406653431992,2279.2848746067066,35.51931870589836,5.081811297825886,3.902213569863167,57.85106091740198,4.24301543871899
115,6.510754521077452,3842.958451440799,34.225672977138935,7.552162079246321,3.8491229706555727,18.956188457025824,2.8091711687911167
116,3.8499222588599875,2360.4735752759543,51.815642509082146,7.689474009119462,4.0210357981718605,0.2704933912826615,6.247836578265301
117,4.7261825637644534,3571.0084858179675,46.18621758128802,3.9722740866093007,2.394228780695049,71.43958500137444,9.071307404508298
118,3.6662045720056486,1233.723839347791,60.1683394279609,8.614234211214361,4.6868966612811676,-9.49567699251887,4.066439001965506
119,2.8865543938886398,845.7083786316127,79.77891647400706,6.273132433680296,1.5367494113563254,128.09641736249012,4.6340502583004515
120,3.634501874447553,2488.446590590295,89.94704297565383,8.965934362311106,2.616102309386477,-13.97037793142065,5.247569750319731
121,2.8179454989924855,1499.3990267356314,10.99222700391315,6.465718559330359,3.4146751999942264,7.369623317382323,9.820209992049744
122,2.5977818262731507,1873.2200881192912,63.27267893439018,6.495321990809795,2.434504056616226,59.32711293216644,2.474951124357606
123,3.8250402143702567,-1930.6300488454358,46.38370263309029,5.425320410926751,2.374084753066307,-7.318504913551148,1.8818975053895612
124,2.300833603961718,3043.0144053829886,57.90530737620067,9.713019542697463,4.039580403775927,-38.95356802204803,5.954730724661336
125,3.662103600867585,294.69072505713143,77.56615650827462,9.443845124077752,3.9327629385424454,98.169933391296,4.7692415787102735
126,3.7325058167049434,1596.8296944360386,65.98612129786711,5.47312870500638,2.191161362147527,-2.1824838653291305,0.912150880365759
127,4.182828920315588,3962.0549754298167,76.89771668217898,7.657304758929893,2.4535428616321386,117.16448657199973,4.552563013384744
128,1.083696800854133,838.6796209844144,39.427241240704326,6.3958562067279505,3.124895138281246,42.00046867245874,4.557010983970342
129,5.134439640648381,1799.9735784913903,28.20557633569964,9.46496637041247,3.7103795899467604,-22.458025744580137,6.665351950931107
130,2.61261292979782,2212.8602853708494,76.2238905219883,7.679974128820772,3.476510956688808,-60.69201461676337,7.860945725862177
131,1.7934171705738384,1212.563644106087,74.51610393148468,8.29587921240329,3.5201161479068492,-32.89228629283356,10.565289888449993
132,2.511528262612513,2431.4262638995715,57.235972589983476,9.26922155919027,2.0845446302402357,-22.871856239962593,5.107662260717729
133,3.70688981696709,1623.445237346948,68.74218920270046,6.907222580621004,3.3761914500730894,76.23244313791784,2.535918187141048
134,2.570650956711794,713.5809570628992,87.78703438368419,8.817841031482757,4.930953642291576,46.53879514344047,2.511439425363168
135,3.5483705552170286,4226.844630625001,76.29724889899751,8.654890855742433,2.959736841156542,-9.03899641212315,4.456682379261998
136,6.3323433020607105,1622.6194432685124,48.853885478264075,9.346252251060852,5.239649511780947,27.929453521671608,3.277522490015838
137,2.854278406537298,711.6509854631965,62.65610890048346,7.082339452983901,4.382197029508908,-6.174247817106004,3.922827605905169
138,3.414066224892135,1600.4940400721334,55.434753129571114,8.374557546204095,2.4542818414560292,62.54788444992836,2.7660297142584493
139,5.179732097053276,3158.104672282286,53.20044693434178,8.849436794416919,4.216632779006692,-1.1657409026788592,3.9567935504780434
140,1.7460746356094456,1098.4783095827793,57.725643234723215,7.687798962370243,3.9642881693817507,45.40739288658624,1.9306281159609298
141,4.959069803088571,-236.3242082992315,47.32587114037742,5.296115702605439,2.905810510938508,3.3828515594114936,1.5539320407358694
142,3.0893432000846075,1648.5771044829385,44.93999958740672,6.387839838050437,2.1824607692504534,68.04674427572631,-1.1118579300685774
143,3.9703694768889126,36.23058110174475,62.0140099787236,7.984034124964182,5.008990833725725,-46.74544158798322,1.1406778666682738
144,3.908620070870425,2288.73629435543,35.654148674940984,5.787115068721507,2.8715878942006654,53.148318704576994,6.053127689637494
145,2.3922068972473554,1495.2007259170198,79.92513020954095,7.857727924027349,2.639506843486371,-14.822924689911542,3.215794307432227
146,2.8484685466818487,1866.4655049110017,58.66493617385403,8.552235949592385,4.249043574682389,39.19220640283303,1.1573033517285096
147,3.7425792074111923,-84.59152558304413,46.591267501215185,6.2034279403100285,2.7631386343237025,34.98444832567557,2.642285750149741
148,6.20398398209597,2761.6196140803404,49.77992909591456,7.913745012409892,4.300654959034067,-67.28955022630794,4.368370533209494
149,1.674959281803145,336.91184133457386,63.54750446930606,7.806965222125429,2.601401076232091,-31.253791472393186,5.696073679744861
150,3.28871471758172,1679.1616696879532,67.68772135631303,5.6203489432420195,2.1528803693490715,10.703691435914255,5.677820571160762
151,3.623566405419046,4519.622895428825,50.91161661221247,10.202355931820119,3.801924518560945,12.012317512553786,7.9950574903223
152,4.471601955979719,1087.9565078724884,33.54956838140559,8.451839387814013,3.9501269743037426,-66.41205923758815,4.354292055902613
153,5.396994573246311,1466.02495659541,45.797839147842744,8.629625429403774,4.242884848329254,43.920511614296984,2.1395957567080255
154,3.6699691000677492,580.8428276484133,44.90538891422191,7.034822188923368,2.821464049831831,-10.579409372055451,3.6296614845544877
155,2.321684427662561,-53.60509308182304,30.194606813033268,6.0238389927059925,3.9655902527591875,26.332998621732028,8.80393382664144
156,3.0682739249220385,-670.9806034624189,55.337933662883074,7.283461721791381,3.0580353314307622,17.070474930326096,2.5502707097106816
157,3.664795275761187,-185.79307499666993,20.425883894638652,6.218526042591499,4.548015456163363,-30.637408672760156,4.976799228678108
158,3.0263615099790036,2021.925551217459,49.97028322314522,9.48600818986612,4.414882185604537,-26.203522252700783,8.769718985457459
159,4.843243712624151,1851.376580930886,21.904451053715277,6.668244367808935,4.563960131121698,-19.58487060303993,2.871313206311056
160,3.5810424366350926,2148.6629034403722,48.474022108502844,7.660636780108464,3.4520022627096605,3.4159703264603216,2.069890150786569
161,1.8510480674545553,1399.7406827599366,72.53064359279477,7.0406556752527,2.6680381837357916,-7.212102649527768,3.315395970858294
162,2.8707506750659446,1158.261608471276,50.560791687865766,7.984831008091526,2.538153014454561,11.238578750551495,6.020243196986045
163,3.6856613223790324,891.6824349007193,51.590883201351865,5.644867858584178,4.005614467954309,2.6636714405644213,4.070754697919308
164,3.674333326383241,769.7432370771787,67.3010836712212,6.137101741704208,3.0037924757494205,15.069238409277649,2.1073006708169455
165,3.1927937854496213,2681.336355146006,49.20007143280324,6.956535444163032,2.5707083553896286,17.364676524086725,6.144310891851747
166,4.4191050880604195,3745.0913443273557,41.34218916315871,8.69797316079229,3.6668455818315766,-23.466952505521643,5.2258995599884805
167,4.9561911782670816,-39.4415595439591,75.9449429369106,6.308376105362233,3.0421370840992368,48.20435351239652,1.38918582686295
168,1.507737824440419,43.389251062176754,58.655403630216,6.21573711142349,3.8124684775639306,17.216972867715896,7.884697711017086
169,3.5356256712179253,2745.9181420140912,66.02482431494855,8.39915539036863,4.3963355322724995,-8.121491270267352,6.964723373723833
170,2.455301096024529,2601.987120061916,74.51281616480068,9.040976590905942,3.0337454833145068,16.63406837007458,4.562860240690763
171,2.6402703511478034,1391.0533309720063,59.885180219436336,7.157749955787331,3.4252446559924796,72.06178191918566,5.163815778367364
172,3.032499787858353,1063.9734394025145,87.3263961537869,8.762184236202181,2.6950212076835385,-11.788770361582774,2.926463123397035
173,2.8887603354428597,2101.60080939216,59.95576503146076,7.699194593628068,4.202064441177276,55.12434146603705,6.063060939723144
174,1.9794374712023592,739.4978252656906,72.135618349924,6.656774584882685,2.5736116720347644,-9.929428890971693,3.0401782631029466
175,2.7727598414676273,2009.383527982026,40.59042626463589,8.829188273634761,4.805451338637765,26.967679829030665,5.129702751983417
176,5.399672341102029,4107.32118104941,80.23076628389242,11.340205093405173,5.262917335176843,5.753037827585498,3.5970188210601615
177,3.3778515760949714,57.56999274592613,65.04826177323442,9.49639539337155,3.8723510720954626,41.07484806474616,4.925186695528023
178,4.432475165989431,3388.043212763871,56.28752614167098,8.459684229015709,3.4390020942675283,50.54420356131591,4.434568594303927
179,4.4836550670766915,849.210642170926,10.365631526521469,7.289950352076746,3.2222571471189605,-91.11255143362573,2.644212269862976
180,2.856817815055712,105.35286672654706,36.19816081559227,6.774560849003835,2.6763135048450066,5.6353136355686235,7.316882077573319
181,3.026022491924299,987.1010817269075,46.774011487390915,7.748287455486164,4.432586889448915,24.630478378298367,3.795194749897083
182,3.2794477412450513,3591.6960641153087,62.06139660927519,7.760910456901861,2.7928352034028605,-34.20661276342709,2.762738915876743
183,3.882675491279334,266.2253712636482,47.80871651852909,7.610307401342228,3.9431993701773393,39.41322845486366,0.435595555191572
184,2.033968430063818,1491.7161924435873,76.91167652759427,9.824420724680477,2.6271922842403943,8.268800018277005,5.638861977882885
185,4.858946902662204,3427.154504837218,63.32510932416035,9.060039326592081,3.1989862740640955,60.84896713620597,3.5597376797382925
186,2.65992118669709,1361.497825417252,28.420328910507465,8.33021682139801,3.8399034474467757,-3.000964164128801,5.6786687530853195
187,2.6111313792745445,599.5038671679695,33.75736305129486,7.20145324369399,4.565816352924645,66.7401868058273,4.046593625397252
188,2.4762758061060848,597.5044866421681,52.03239162735775,6.758842715407764,3.7031604745691022,-28.196267518949636,4.178304479844462
189,2.841812716017193,1505.9783128415074,45.7438720936483,4.953902667834464,1.959540268130708,15.80153988233076,1.8522871550310174
190,4.896745112206252,1018.9537623232438,61.03248123813893,8.848847964266938,3.921910804042725,8.437060152015885,5.360506344063873
191,5.259227503493406,426.0674828368651,40.88554094688401,7.58356350110042,4.172448339364093,-23.79544605195284,4.346677046351511
192,3.7394181035354186,3665.8571417573485,35.30046740274531,9.752469049635732,4.563486943992338,98.40677146655783,3.25210263753528
193,3.8537028295580593,5558.88727976165,68.24683556884017,7.161774483959179,3.9117965092425773,21.164385371710807,4.7667774335896755
194,3.194411121139207,3214.564698404201,70.48776701336269,8.398742557927626,4.252473043225369,12.613541839746599,6.323964679000958
195,3.406507976659438,611.484334799899,72.27738531976169,8.438244795497932,2.191760423857933,85.54259002927408,1.8349607044002183
196,4.070226772248512,2747.905655961871,66.35756298441426,8.299416475004776,2.463506634707203,-14.184325362205396,5.422789009834817
197,2.9381190288347936,2152.8649463445067,48.57830947851156,4.674156383450228,2.8625971208959324,57.551271116444994,4.38965807933811
198,5.863150471552145,1250.529712935742,45.17212715946942,5.9682931109095065,2.1385544313089158,31.185650203039792,3.9611464096767075
199,3.727571313883439,3849.1597037008055,57.04132927595032,7.8574422461414155,3.7859344486268736,-3.4663821208802794,2.926594265788704
200,1.6904657837006012,1041.9209023404453,61.502651906083656,7.525828323817888,2.8046049305217444,73.09496642058026,7.2735115458933
201,3.273152382119701,1009.7207147167326,74.01223938609041,8.598590262301434,3.4032065619251766,0.33588767858789126,2.2129646053153333
202,4.658915162356433,2802.827293977109,48.54755860188797,8.628515895406778,4.506273578932666,9.33729570846294,0.5450247042398679
203,4.334826787907,3768.5763095412594,42.157498262506934,9.374800832411914,4.7236330847293395,106.135386799519,2.5060052676478612
204,5.008727213536202,2192.9381734157005,40.47437947252666,7.95875684837943,3.6746743383753024,-30.42910059043209,3.777634386360222
205,4.400917034346849,3215.493568641912,45.597610460493314,8.106312482932074,4.199005410258116,105.83346936911275,6.463569279738967
206,3.8691547784799973,1735.5642125487311,31.87432843265087,8.839661088191365,4.531564385472703,-61.83715821486683,5.004146709761404
207,2.4129516913972697,1320.6298635996156,71.77509961397651,5.631111007532937,5.579154298630976,-20.293747989571497,5.129870729779583
208,4.470256058119594,3263.141757302624,59.01729751504893,6.575999654648763,2.312227041151715,-63.657915863312695,9.394734186137008
209,4.655527021472754,3992.5995788265973,27.754686039471462,10.242509333084925,4.513913419963283,-36.190041581047026,0.4986132202303506
210,4.370948456255685,931.3870603364202,42.501725951375064,4.112426450220996,3.3505697448179186,44.674651874501635,0.698893332855683
211,4.082097042091047,1418.2835843052437,40.301081643472436,11.599649167129375,3.8175950753691907,2.4755127088712623,2.5281920485049016
212,2.899436042125466,632.1241498495426,72.91971506566364,5.249693574755183,3.0684896768761143,19.46531381045709,3.2885061701007023
213,2.861932107044872,196.70737813711276,45.44673568988023,8.15889010571733,3.0325540248700076,7.205207072230672,5.635241055519909
214,2.449835680846694,400.72047607401373,54.976937084968384,9.353298431153082,4.466673932422989,56.23874408384272,1.6475200769888048
215,3.3497422559556096,1027.861863420546,62.23727538051103,8.873780419978639,4.57973793917805,-42.83065997680748,5.350496610407925
216,4.3525515023327745,1497.0196134457588,48.05537365440334,4.570071099481301,2.7079329885407826,37.49190080023219,3.0979872511832265
217,2.2799718142168963,-509.21355245212044,58.819579358497954,8.413655541536748,3.1703564106545867,-7.994968507372818,2.4154898103009685
218,6.158877981105779,2002.4204020098393,18.917085631909778,13.23367643279271,6.0600390281546055,-45.74356492396177,3.562214905850619
219,2.0452752532864777,83.14494272983802,61.59802066255195,7.44665109814288,3.5234542265820648,11.986004361072256,7.887041404351532
220,4.593799470833741,2587.2672658189263,58.31147771777645,7.159908480235135,3.202570804275614,-63.20331247855445,4.192496316737287
221,3.5872717759011765,803.3994483711185,35.014377927075785,8.682743686326965,4.915217593850646,9.19797021713363,5.84895993980833
222,2.2634885316836586,2788.8941453185153,51.60726018461799,6.743617038175663,2.804918832270701,20.93871360874167,5.914445591200847
223,4.582085440958011,885.9300315474355,40.64226686937066,7.797408104103514,3.0520129617580456,17.742899007979204,4.044374475935675
224,4.835056375934786,1772.2369114446933,86.07018873501576,9.554245229981987,2.65952512027184,34.43945536381618,3.919398054950038
225,2.387096913466511,2131.9050575323563,81.8565024591003,6.943910817995549,2.885797831567512,-38.692966176671234,3.740351256691383
226,4.20824486303758,2693.230839428518,52.095278483942465,6.786191563141078,3.1987628804943835,26.820219305415044,7.034821728354383
227,4.471262504636911,4991.042030776829,52.39698126201598,9.68365425592269,4.7040445637584245,10.587511060215022,8.336100580809655
228,5.311794297183368,2188.6252824766434,43.26279559935526,8.41153775118411,4.564005106567096,53.145208193041256,3.111774431825461
229,4.295126811066916,2164.11635388619,24.1713151272605,7.049378181570554,2.6006312936387084,48.38350250015513,4.552868819613169
230,3.2940958330828076,581.7606702937876,44.80156892586479,9.273503597229324,5.094289529367077,-24.717029112456355,10.379047297904183
